Name;Location;Audience;Audience_Qaulity;Price1;Post_kind1;Price2;Post_kind2;Price3;Post_kind3;Price4;Post_kind4
Igor;Рязань, Россия;1 306;<span>24%</span>;653 ₽;Пост + Stories;326 ₽;Серия Stories (3-5);457 ₽;Пост в ленте;195 ₽;Stories
Надежда;Москва, Россия;2 727;<span>10%</span>;1 364 ₽;Пост + Stories;682 ₽;Серия Stories (3-5);954 ₽;Пост в ленте;409 ₽;Stories
Аделина;Казань, Россия;1 369;<span>14%</span>;685 ₽;Пост + Stories;342 ₽;Серия Stories (3-5);479 ₽;Пост в ленте;205 ₽;Stories
Евгений;Москва, Россия;2 027;<span>15%</span>;1 014 ₽;Пост + Stories;507 ₽;Серия Stories (3-5);709 ₽;Пост в ленте;304 ₽;Stories
Денис;Благовещенск, Россия;1 460;<span>15%</span>;730 ₽;Пост + Stories;365 ₽;Серия Stories (3-5);510 ₽;Пост в ленте;219 ₽;Stories
Damir;Казань, Россия;1 225;<span>25%</span>;613 ₽;Пост + Stories;306 ₽;Серия Stories (3-5);429 ₽;Пост в ленте;183 ₽;Stories
Евгения;Нижний Новгород, Россия;1 080;<span>24%</span>;540 ₽;Пост + Stories;270 ₽;Серия Stories (3-5);378 ₽;Пост в ленте;162 ₽;Stories
Ландыш;Казань, Россия;4 532;<span>18%</span>;2 266 ₽;Пост + Stories;1 133 ₽;Серия Stories (3-5);1 586 ₽;Пост в ленте;679 ₽;Stories
Екатерина;Ставрополь, Россия;1 074;<span>28%</span>;537 ₽;Пост + Stories;268 ₽;Серия Stories (3-5);375 ₽;Пост в ленте;161 ₽;Stories
Ангелина;Пенза, Россия;2 054;<span>24%</span>;1 027 ₽;Пост + Stories;513 ₽;Серия Stories (3-5);718 ₽;Пост в ленте;308 ₽;Stories
Ксения;Москва, Россия;803;<span>11%</span>;402 ₽;Пост + Stories;201 ₽;Серия Stories (3-5);281 ₽;Пост в ленте;120 ₽;Stories
Алиса;Ростов-на-Дону, Россия;2 116;<span>37%</span>;1 058 ₽;Пост + Stories;529 ₽;Серия Stories (3-5);740 ₽;Пост в ленте;317 ₽;Stories
Елизавета;Москва, Россия;5 448;<span>24%</span>;2 675 ₽;Пост + Stories;1 337 ₽;Серия Stories (3-5);1 872 ₽;Пост в ленте;802 ₽;Stories
Ирина;Москва, Россия;1 355;<span>24%</span>;678 ₽;Пост + Stories;339 ₽;Серия Stories (3-5);474 ₽;Пост в ленте;203 ₽;Stories
Кристина;Москва, Россия;24 218;<span>44%</span>;8 826 ₽;Пост + Stories;4 413 ₽;Серия Stories (3-5);6 178 ₽;Пост в ленте;2 647 ₽;Stories
Elena;Липецк, Россия;749;<span>20%</span>;375 ₽;Пост + Stories;187 ₽;Серия Stories (3-5);262 ₽;Пост в ленте;112 ₽;Stories
Рома;Ухта, Россия;4 017;<span>13%</span>;2 009 ₽;Пост + Stories;1 004 ₽;Серия Stories (3-5);1 406 ₽;Пост в ленте;602 ₽;Stories
Торри;Курск, Россия;1 468;<span>35%</span>;734 ₽;Пост + Stories;367 ₽;Серия Stories (3-5);513 ₽;Пост в ленте;220 ₽;Stories
Lisa;Санкт-Петербург, Россия;25 005;<span>27%</span>;9 064 ₽;Пост + Stories;4 532 ₽;Серия Stories (3-5);6 344 ₽;Пост в ленте;2 719 ₽;Stories
Сергей;Уфа, Россия;1 478;<span>19%</span>;739 ₽;Пост + Stories;369 ₽;Серия Stories (3-5);517 ₽;Пост в ленте;221 ₽;Stories
Денис;Москва, Россия;11 731;<span>21%</span>;3 898 ₽;Пост + Stories;1 949 ₽;Серия Stories (3-5);2 728 ₽;Пост в ленте;1 169 ₽;Stories
Анастасия;Москва, Россия;9 435;<span>14%</span>;3 881 ₽;Пост + Stories;1 940 ₽;Серия Stories (3-5);2 716 ₽;Пост в ленте;1 164 ₽;Stories
Maria;Краснодар, Россия;2 907;<span>20%</span>;1 454 ₽;Пост + Stories;727 ₽;Серия Stories (3-5);1 017 ₽;Пост в ленте;436 ₽;Stories
Екатерина;Минск, Беларусь;15 842;<span>27%</span>;6 105 ₽;Пост + Stories;3 052 ₽;Серия Stories (3-5);4 273 ₽;Пост в ленте;1 831 ₽;Stories
Марат;Москва, Россия;768;<span>11%</span>;384 ₽;Пост + Stories;192 ₽;Серия Stories (3-5);268 ₽;Пост в ленте;115 ₽;Stories
Диана;Кемерово, Россия;2 137;<span>19%</span>;1 069 ₽;Пост + Stories;534 ₽;Серия Stories (3-5);748 ₽;Пост в ленте;320 ₽;Stories
Анастасия;Москва, Россия;823;<span>14%</span>;412 ₽;Пост + Stories;206 ₽;Серия Stories (3-5);288 ₽;Пост в ленте;123 ₽;Stories
Roman;Москва, Россия;13 915;<span>28%</span>;5 430 ₽;Пост + Stories;2 715 ₽;Серия Stories (3-5);3 800 ₽;Пост в ленте;1 629 ₽;Stories
Natalia;Санкт-Петербург, Россия;2 058;<span>18%</span>;1 029 ₽;Пост + Stories;514 ₽;Серия Stories (3-5);720 ₽;Пост в ленте;308 ₽;Stories
Ярослав;Москва, Россия;7 390;<span>38%</span>;3 342 ₽;Пост + Stories;1 671 ₽;Серия Stories (3-5);2 339 ₽;Пост в ленте;1 002 ₽;Stories
Виктор;Челябинск, Россия;1 554;<span>11%</span>;777 ₽;Пост + Stories;388 ₽;Серия Stories (3-5);543 ₽;Пост в ленте;233 ₽;Stories
Мария;Казань, Россия;1 100;<span>15%</span>;550 ₽;Пост + Stories;275 ₽;Серия Stories (3-5);385 ₽;Пост в ленте;165 ₽;Stories
Viktoriya;Липецк, Россия;1 437;<span>15%</span>;719 ₽;Пост + Stories;359 ₽;Серия Stories (3-5);503 ₽;Пост в ленте;215 ₽;Stories
Tatiana;Москва, Россия;893;<span>14%</span>;447 ₽;Пост + Stories;223 ₽;Серия Stories (3-5);312 ₽;Пост в ленте;134 ₽;Stories
Ольга;Москва, Россия;34 198;<span>41%</span>;11 610 ₽;Пост + Stories;5 805 ₽;Серия Stories (3-5);8 126 ₽;Пост в ленте;3 483 ₽;Stories
Саркис;Москва, Россия;1 035;<span>19%</span>;518 ₽;Пост + Stories;259 ₽;Серия Stories (3-5);362 ₽;Пост в ленте;155 ₽;Stories
Carina;Санкт-Петербург, Россия;3 086;<span>12%</span>;1 543 ₽;Пост + Stories;771 ₽;Серия Stories (3-5);1 080 ₽;Пост в ленте;462 ₽;Stories
Артур;Москва, Россия;3 750;<span>33%</span>;1 875 ₽;Пост + Stories;937 ₽;Серия Stories (3-5);1 312 ₽;Пост в ленте;562 ₽;Stories
Narek;Москва, Россия;141 439;<span>10%</span>;34 709 ₽;Пост + Stories;17 354 ₽;Серия Stories (3-5);24 296 ₽;Пост в ленте;10 412 ₽;Stories
Анна;Новокузнецк, Россия;1 666;<span>21%</span>;833 ₽;Пост + Stories;416 ₽;Серия Stories (3-5);583 ₽;Пост в ленте;249 ₽;Stories
Ольга;Ростов-на-Дону, Россия;7 636;<span>35%</span>;3 415 ₽;Пост + Stories;1 707 ₽;Серия Stories (3-5);2 390 ₽;Пост в ленте;1 024 ₽;Stories
Анастасия;Москва, Россия;2 656;<span>21%</span>;1 328 ₽;Пост + Stories;664 ₽;Серия Stories (3-5);929 ₽;Пост в ленте;398 ₽;Stories
Alan;Сочи, Россия;2 921;<span>18%</span>;1 461 ₽;Пост + Stories;730 ₽;Серия Stories (3-5);1 022 ₽;Пост в ленте;438 ₽;Stories
Мария;Новосибирск, Россия;3 061;<span>27%</span>;1 531 ₽;Пост + Stories;765 ₽;Серия Stories (3-5);1 071 ₽;Пост в ленте;459 ₽;Stories
Масис;Москва, Россия;1 729;<span>23%</span>;865 ₽;Пост + Stories;432 ₽;Серия Stories (3-5);605 ₽;Пост в ленте;259 ₽;Stories
Елена;Краснодар, Россия;4 890;<span>17%</span>;2 445 ₽;Пост + Stories;1 222 ₽;Серия Stories (3-5);1 711 ₽;Пост в ленте;733 ₽;Stories
Елизавета;Москва, Россия;628;<span>16%</span>;314 ₽;Пост + Stories;157 ₽;Серия Stories (3-5);219 ₽;Пост в ленте;94 ₽;Stories
Антон;Москва, Россия;6 635;<span>33%</span>;3 101 ₽;Пост + Stories;1 550 ₽;Серия Stories (3-5);2 170 ₽;Пост в ленте;930 ₽;Stories
Александр;Москва, Россия;5 781;<span>18%</span>;2 800 ₽;Пост + Stories;1 400 ₽;Серия Stories (3-5);1 959 ₽;Пост в ленте;840 ₽;Stories
Ангелина;Москва, Россия;2 411;<span>21%</span>;1 206 ₽;Пост + Stories;603 ₽;Серия Stories (3-5);844 ₽;Пост в ленте;361 ₽;Stories
Элина;Ростов-на-Дону, Россия;716;<span>14%</span>;358 ₽;Пост + Stories;179 ₽;Серия Stories (3-5);250 ₽;Пост в ленте;107 ₽;Stories
Дарья;Самара, Россия;6 827;<span>11%</span>;3 164 ₽;Пост + Stories;1 582 ₽;Серия Stories (3-5);2 214 ₽;Пост в ленте;949 ₽;Stories
Сергей;Владивосток, Россия;7 501;<span>32%</span>;3 375 ₽;Пост + Stories;1 687 ₽;Серия Stories (3-5);2 362 ₽;Пост в ленте;1 012 ₽;Stories
Олеся;Москва, Россия;802;<span>12%</span>;401 ₽;Пост + Stories;200 ₽;Серия Stories (3-5);280 ₽;Пост в ленте;120 ₽;Stories
Никита;Москва, Россия;5 870;<span>33%</span>;2 833 ₽;Пост + Stories;1 416 ₽;Серия Stories (3-5);1 983 ₽;Пост в ленте;849 ₽;Stories
Олег;Москва, Россия;31 342;<span>44%</span>;10 865 ₽;Пост + Stories;5 432 ₽;Серия Stories (3-5);7 605 ₽;Пост в ленте;3 259 ₽;Stories
Галина;Пенза, Россия;709;<span>18%</span>;355 ₽;Пост + Stories;177 ₽;Серия Stories (3-5);248 ₽;Пост в ленте;106 ₽;Stories
Антон;Белгород, Россия;4 638;<span>27%</span>;2 319 ₽;Пост + Stories;1 159 ₽;Серия Stories (3-5);1 623 ₽;Пост в ленте;695 ₽;Stories
Дмитрий;Москва, Россия;26 192;<span>16%</span>;9 417 ₽;Пост + Stories;4 708 ₽;Серия Stories (3-5);6 591 ₽;Пост в ленте;2 825 ₽;Stories
Лиза;Казань, Россия;1 023;<span>18%</span>;512 ₽;Пост + Stories;256 ₽;Серия Stories (3-5);358 ₽;Пост в ленте;153 ₽;Stories
Екатерина;Иркутск, Россия;786;<span>13%</span>;393 ₽;Пост + Stories;196 ₽;Серия Stories (3-5);275 ₽;Пост в ленте;117 ₽;Stories
Богдан;Москва, Россия;1 212;<span>16%</span>;606 ₽;Пост + Stories;303 ₽;Серия Stories (3-5);424 ₽;Пост в ленте;181 ₽;Stories
Полина;Новосибирск, Россия;652;<span>17%</span>;326 ₽;Пост + Stories;163 ₽;Серия Stories (3-5);228 ₽;Пост в ленте;97 ₽;Stories
Алина;Ростов-на-Дону, Россия;687;<span>20%</span>;344 ₽;Пост + Stories;172 ₽;Серия Stories (3-5);240 ₽;Пост в ленте;103 ₽;Stories
Полина;Москва, Россия;3 980;<span>23%</span>;1 990 ₽;Пост + Stories;995 ₽;Серия Stories (3-5);1 393 ₽;Пост в ленте;597 ₽;Stories
Инна;Нижний Новгород, Россия;5 234;<span>13%</span>;2 593 ₽;Пост + Stories;1 296 ₽;Серия Stories (3-5);1 815 ₽;Пост в ленте;777 ₽;Stories
Алина;Ижевск, Россия;1 626;<span>22%</span>;813 ₽;Пост + Stories;406 ₽;Серия Stories (3-5);569 ₽;Пост в ленте;243 ₽;Stories
Яна;Воронеж, Россия;822;<span>13%</span>;411 ₽;Пост + Stories;205 ₽;Серия Stories (3-5);287 ₽;Пост в ленте;123 ₽;Stories
Татьяна;Ставрополь, Россия;1 909;<span>11%</span>;955 ₽;Пост + Stories;477 ₽;Серия Stories (3-5);668 ₽;Пост в ленте;286 ₽;Stories
Анна;Москва, Россия;79 452;<span>29%</span>;21 496 ₽;Пост + Stories;10 748 ₽;Серия Stories (3-5);15 047 ₽;Пост в ленте;6 448 ₽;Stories
Dmitry;Москва, Россия;3 298;<span>12%</span>;1 649 ₽;Пост + Stories;824 ₽;Серия Stories (3-5);1 154 ₽;Пост в ленте;494 ₽;Stories
Егор;Москва, Россия;3 794;<span>20%</span>;1 897 ₽;Пост + Stories;948 ₽;Серия Stories (3-5);1 327 ₽;Пост в ленте;569 ₽;Stories
Anastasiya;Калининград, Россия;1 677;<span>23%</span>;839 ₽;Пост + Stories;419 ₽;Серия Stories (3-5);587 ₽;Пост в ленте;251 ₽;Stories
Вячеслав;Москва, Россия;60 898;<span>31%</span>;17 606 ₽;Пост + Stories;8 803 ₽;Серия Stories (3-5);12 324 ₽;Пост в ленте;5 281 ₽;Stories
Святослав;Москва, Россия;1 906;<span>12%</span>;953 ₽;Пост + Stories;476 ₽;Серия Stories (3-5);667 ₽;Пост в ленте;285 ₽;Stories
Ирина;Москва, Россия;1 055;<span>17%</span>;528 ₽;Пост + Stories;264 ₽;Серия Stories (3-5);369 ₽;Пост в ленте;158 ₽;Stories
Арина;Чебоксары, Россия;1 843;<span>16%</span>;922 ₽;Пост + Stories;461 ₽;Серия Stories (3-5);645 ₽;Пост в ленте;276 ₽;Stories
Лейсан;Казань, Россия;1 012;<span>13%</span>;506 ₽;Пост + Stories;253 ₽;Серия Stories (3-5);354 ₽;Пост в ленте;151 ₽;Stories
olga;Москва, Россия;1 371;<span>21%</span>;686 ₽;Пост + Stories;343 ₽;Серия Stories (3-5);480 ₽;Пост в ленте;205 ₽;Stories
Алёна;Санкт-Петербург, Россия;837;<span>14%</span>;419 ₽;Пост + Stories;209 ₽;Серия Stories (3-5);293 ₽;Пост в ленте;125 ₽;Stories
Александра;Москва, Россия;38 290;<span>33%</span>;12 608 ₽;Пост + Stories;6 304 ₽;Серия Stories (3-5);8 825 ₽;Пост в ленте;3 782 ₽;Stories
Кирилл;Москва, Россия;1 500;<span>10%</span>;750 ₽;Пост + Stories;375 ₽;Серия Stories (3-5);525 ₽;Пост в ленте;225 ₽;Stories
Арина;Сочи, Россия;889;<span>11%</span>;445 ₽;Пост + Stories;222 ₽;Серия Stories (3-5);311 ₽;Пост в ленте;133 ₽;Stories
Костя;Казань, Россия;1 002;<span>11%</span>;501 ₽;Пост + Stories;250 ₽;Серия Stories (3-5);350 ₽;Пост в ленте;150 ₽;Stories
Irina;Омск, Россия;201 901;<span>29%</span>;48 189 ₽;Пост + Stories;24 094 ₽;Серия Stories (3-5);33 732 ₽;Пост в ленте;14 456 ₽;Stories
Victoria;Одинцово, Россия;1 454;<span>18%</span>;727 ₽;Пост + Stories;363 ₽;Серия Stories (3-5);508 ₽;Пост в ленте;218 ₽;Stories
Яна;Ярославль, Россия;23 192;<span>33%</span>;8 512 ₽;Пост + Stories;4 256 ₽;Серия Stories (3-5);5 958 ₽;Пост в ленте;2 553 ₽;Stories
Екатерина;Нижний Новгород, Россия;609;<span>19%</span>;305 ₽;Пост + Stories;152 ₽;Серия Stories (3-5);213 ₽;Пост в ленте;91 ₽;Stories
Сабина;Саратов, Россия;9 428;<span>13%</span>;3 879 ₽;Пост + Stories;1 939 ₽;Серия Stories (3-5);2 715 ₽;Пост в ленте;1 163 ₽;Stories
Екатерина;Саратов, Россия;2 534;<span>16%</span>;1 267 ₽;Пост + Stories;633 ₽;Серия Stories (3-5);886 ₽;Пост в ленте;380 ₽;Stories
Adel;Уфа, Россия;1 091;<span>22%</span>;546 ₽;Пост + Stories;273 ₽;Серия Stories (3-5);382 ₽;Пост в ленте;163 ₽;Stories
